product_id,normalized_text,baseline_attr_mnn,input_explicit_mnn,input_explicit_mnn_confidence,identity_gate_status,previous_catalog_mnn,previous_enrichment_mnn,previous_enrichment_status,pass_action,new_enrichment_called,new_enrichment_status,retry_count,new_mnn_enriched,new_rx_otc_enriched,new_age_enriched,final_candidate_mnn,final_mnn_method,needs_human_review,evidence_urls,research_summary,raw_artifact_path,identity_enrichment_run_id
22548,ВЕЧЕРНЕЕ ВАЛЕРИАНА+МЯТА+МЕЛИССА ДРАЖЕ №50 ПАРАФАРМ | ПАРАФАРМ ООО | ПАРАФАРМ ООО,,,none,unresolved_catalog,,,ok,new_enrichment,true,ok,0,,unknown,взрослые,,unresolved_final,true,https://www.rlsnet.ru/baa/vecernee-valerianaxmelmyata-45636 | https://bz.medvestnik.ru/drugs/4388.html | https://bz.medvestnik.ru/drugs/397567.html | https://www.rlsnet.ru/baa/vecernee-valerianaxmelmyata-45636 | https://bz.medvestnik.ru/drugs/4388.html | https://www.webapteka.ru/drugbase/name67186.html | https://pharmznanie.ru/drugs/vechernee-valeriana-xmel-myata-02-g-100-sht | https://www.webapteka.ru/drugbase/name67186.html | https://www.rlsnet.ru/baa/vecernee-valerianaxmelmyata-45636 | https://bz.medvestnik.ru/drugs/4388.html | https://www.webapteka.ru/drugbase/name55610.html | https://www.lsgeotar.ru/ru/vecherneye-valeriana-khmel-miata-47299.html,"status=ok | Category=BAS | RX_OTC=not applicable | Age=Взрослый | Согласно найденным источникам, препарат «Вечернее Валериана+Мята+Мелисса» является биологически активной добавкой (БАД), а не лекарственным средством. В инструкции на сайте webapteka.ru указано: «Взрослым по 4 драже 3 раза в день во время еды. Продолжительность приема 4 недели.…",redesign/artifacts/mnn_identity_enrichment_pass_searxng_raw.jsonl,461
23214,БРОМГЕКСИН ТАБЛ. 8МГ №20 ФАРМСТАНДАРТ | ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА ОАО | ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА ОАО,Бромгексин,,none,unresolved_catalog,,,,new_enrichment,true,ok,0,Бромгексин,otc,универсальный,Бромгексин,enrichment,false,https://aptekamos.ru/tovary/lekarstva/bromgeksin-141/bromgeksin-tabletki-16mg-1489/instrukciya | https://www.vidal.ru/drugs/bromhexine__20529 | https://www.rlsnet.ru/drugs/bromgeksin-100 | https://www.rlsnet.ru/drugs/bromgeksin-100 | https://www.vidal.ru/drugs/bromhexine__20529 | https://megapteka.ru/specials/guide_bromgeksin-instrukciya-po-804 | https://www.webapteka.ru/drugbase/name1088.html | https://aptekamos.ru/tovary/lekarstva/bromgeksin-141/bromgeksin-tabletki-16mg-1489/instrukciya | https://medi.ru/instrukciya/bromgeksin_18354/ | https://www.vidal.ru/drugs/bromhexine__20529 | https://www.rlsnet.ru/drugs/bromgeksin-100 | https://www.vidal.ru/drugs/bromhexine-4,"status=ok | Category=Drug | mnn=Бромгексин | RX_OTC=OTC | Age=Универсальный | Бромгексин — лекарственное средство, действующее вещество бромгексин. Относится к безрецептурным препаратам (источник: megapteka.ru). Применяется при острых и хронических заболеваниях бронхов и легких с нарушением отхождения мокроты. Дозировки различаются по возрасту: взрослым…",redesign/artifacts/mnn_identity_enrichment_pass_searxng_raw.jsonl,461
23633,БИСОПРОЛОЛ-АЛСИ ТАБЛ. 5МГ №60 | АЛСИ ФАРМА АО | АЛСИ ФАРМА АО,Бисопролол,,none,unresolved_catalog,,,,new_enrichment,true,ok,0,Бисопролол,rx,взрослые,Бисопролол,enrichment,false,https://aptekamos.ru/tovary/lekarstva/bisoprolol-134/bisoprolol-alsi-tabletki-10mg-113273/instrukciya | https://www.vidal.ru/drugs/bisoprolol-alsi | https://apteka.ru/product/bisoprolol-alsi-5-mg-60-sht-tabletki-669f9d1aa41bb4060ab40ba4/instructions/ | https://www.rlsnet.ru/drugs/bisoprolol-alsi-90400 | https://www.vidal.ru/drugs/bisoprolol-alsi | https://apteka.ru/product/bisoprolol-alsi-5-mg-30-sht-tabletki-669f9d1ab73d221a9c56fd1b/instructions/ | https://health.mail.ru/drug/bisoprololalsi/ | https://aptekamos.ru/tovary/lekarstva/bisoprolol-134/bisoprolol-alsi-tabletki-10mg-113273/instrukciya | https://www.vidal.ru/drugs/bisoprolol__42743 | https://www.vidal.ru/drugs/bisoprolol-alsi | https://health.mail.ru/drug/bisoprololalsi/ | https://apteka.ru/product/bisoprolol-alsi-25-mg-30-sht-tabletki-669f9ce9b4389d4ab1e7ddeb/instructions/,"status=ok | Category=Drug | mnn=бисопролол | RX_OTC=RX | Age=Взрослый | Препарат Бисопролол-АЛСИ является лекарственным средством, действующим веществом которого является бисопролол (источник: apteka.ru). Он применяется для лечения у взрослых в возрасте от 18 лет при артериальной гипертензии, ишемической болезни сердца (стабильной стенокардии) и…",redesign/artifacts/mnn_identity_enrichment_pass_searxng_raw.jsonl,461
23641,БИСОПРОЛОЛ-АКОС ТАБЛ. П/ПЛЕН/ОБ. 5МГ №30 | БИОКОМ ЗАО | БИОКОМ ЗАО,Бисопролол,,none,unresolved_catalog,,,,new_enrichment,true,ok,0,Бисопролол,rx,взрослые,Бисопролол,enrichment,false,https://idoclab.ru/pharmacy/bisoprolol-akos | https://www.vidal.ru/drugs/bisoprolol-akos | https://www.lsgeotar.ru/drugs/bisoprolol-akos-AGY_ | https://medum.ru/bisoprolol-akos-tabletki | https://zdesapteka.ru/instructions/bisoprolol-akos/ | https://health.mail.ru/drug/bisoprololakos/ | https://aptekamos.ru/tovary/lekarstva/bisoprolol-134/bisoprolol-akos-tabletki-5mg-104062/instrukciya | https://www.vidal.ru/drugs/bisoprolol-akos-2 | https://medvestnik.ru/ls/a0e4060d-3d5c-43e2-bff0-c86965de4f92.html | https://grls.pharm-portal.ru/grls/fe908a7f-e5c0-422b-b181-32841017302b | https://grls.pharm-portal.ru/grls/11d4df23-6c0a-47d4-99c7-33d3a10a6010 | https://zdravmedinform.ru/grls/reg-lp-000792-rg-ru.html,"status=ok | Category=Drug | mnn=бисопролол | RX_OTC=RX | Age=Взрослый | Препарат Бисопролол-АКОС содержит действующее вещество бисопролол, которое относится к группе бета-адреноблокаторов (источник: lsgeotar.ru, medvestnik.ru). Он применяется при артериальной гипертензии и стабильной стенокардии (источник: zdesapteka.ru). В Государственном реестре…",redesign/artifacts/mnn_identity_enrichment_pass_searxng_raw.jsonl,461
23643,БИСОПРОЛОЛ-АКОС ТАБЛ. П/ПЛЕН/ОБ. 10МГ №30 | БИОКОМ ЗАО | БИОКОМ ЗАО,Бисопролол,,none,unresolved_catalog,,,,new_enrichment,true,ok,0,Бисопролол,rx,взрослые,Бисопролол,enrichment,false,https://www.vidal.ru/drugs/bisoprolol-akos | https://idoclab.ru/pharmacy/bisoprolol-akos | https://www.lsgeotar.ru/drugs/bisoprolol-akos-AGY_ | https://www.rlsnet.ru/drugs/bisoprolol-akos-87488 | https://health.mail.ru/drug/bisoprololakos/ | https://zdesapteka.ru/instructions/bisoprolol-akos/ | https://www.vidal.ru/drugs/bisoprolol-akos-2 | https://aptekamos.ru/tovary/lekarstva/bisoprolol-134/bisoprolol-akos-tabletki-5mg-104062/instrukciya | https://medvestnik.ru/ls/a0e4060d-3d5c-43e2-bff0-c86965de4f92.html | https://medum.ru/bisoprolol-akos | https://www.vidal.ru/drugs/bisoprolol-akos | https://www.lekopedia.ru/medications/bisoprolol-akos,"status=ok | Category=Drug | mnn=бисопролол | RX_OTC=RX | Age=Взрослый | Препарат Бисопролол-АКОС содержит действующее вещество бисопролол, которое относится к группе селективных бета-адреноблокаторов (источники: lsgeotar.ru, rlsnet.ru, medvestnik.ru). Он применяется при артериальной гипертензии и стабильной стенокардии (zdesapteka.ru). Инструкции…",redesign/artifacts/mnn_identity_enrichment_pass_searxng_raw.jsonl,461
23695,БИОРИТМ АНТИСТРЕСС 24 ДЕНЬ/НОЧЬ ТАБЛ. П/О №32 | ЭВАЛАР ЗАО | ЭВАЛАР ЗАО,,,none,unresolved_catalog,,,ok,new_enrichment,true,ok,0,,unknown,взрослые,,unresolved_final,true,https://www.vidal.ru/drugs/biorythm_antistress_24_den_noch__40027 | https://www.rlsnet.ru/baa/bioritm-antistress-24-dennoc-36986 | https://www.webapteka.ru/drugbase/name55697.html | https://pharmznanie.ru/drugs/bioritm-antistress-tabletki-24-dennoch-32-sht | https://pharmznanie.ru/drugs/bioritm-antistress-tabletki-24-dennoch-32-sht | https://www.webapteka.ru/drugbase/name55697.html | https://www.vidal.ru/drugs/biorythm_antistress_24_den_noch__40027 | https://kiberis.ru/?p=35809 | https://www.rlsnet.ru/baa/bioritm-antistress-24-dennoc-36986 | https://www.vidal.ru/drugs/biorythm_antistress_24_den_noch__40027 | https://www.webapteka.ru/drugbase/name55697.html | https://apteka.103.by/bioritm-antistress-24-den-noch-instruktsiya/,"status=ok | Category=BAS | RX_OTC=not applicable | Age=Взрослый | Биоритм Антистресс 24 день/ночь является биологически активной добавкой к пище (БАД), а не лекарственным средством. Согласно инструкции, он применяется в качестве источника рутина, витаминов В1, В6, пантотената кальция. Состав таблетки ""день"" включает экстракты пустырника,…",redesign/artifacts/mnn_identity_enrichment_pass_searxng_raw.jsonl,461
24255,"БЕЛОДЕРМ КРЕМ Д/НАРУЖ. ПРИМ. 0,05% ТУБА 30Г | БЕЛУПО | БЕЛУПО",Бетаметазон,,none,unresolved_catalog,,,,new_enrichment,true,ok,0,Бетаметазон,rx,универсальный,Бетаметазон,enrichment,false,https://www.rlsnet.ru/drugs/beloderm-7174 | https://grls.rosminzdrav.ru/ | https://www.rlsnet.ru/drugs/beloderm-7174 | https://www.webapteka.ru/drugbase/name966.html | https://medvisor.ru/medicine/drug/beloderm_30785/ | https://health.mail.ru/drug/beloderm/ | https://www.vidal.ru/drugs/beloderm__3564 | https://www.rlsnet.ru/drugs/beloderm-7174 | https://www.asna.ru/product/beloderm/instruction/ | https://drugs.medelement.com/drug/%D0%B1%D0%B5%D0%BB%D0%BE%D0%B4%D0%B5%D1%80%D0%BC-%D0%BA%D1%80%D0%B5%D0%BC-%D0%B8%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F/585711471477650949?instruction_lang=RU | https://medi.ru/instrukciya/beloderm-krem_8549/ | https://apteka.ru/product/beloderm-005-150-maz-dnaruzh-prim-5e3266a165b5ab00016503dc/instructions/,"status=ok | Category=Drug | mnn=Бетаметазон | RX_OTC=RX | Age=Универсальный | Белодерм — лекарственный препарат, МНН бетаметазон (источник: pharmcontrol.ru, grls.pharm-portal.ru). Отпускается по рецепту (источник: grls.pharm-portal.ru). Применяется у взрослых и детей: по данным rlsnet.ru, режим дозирования для детей от 1 года до 18 лет соответствует…",redesign/artifacts/mnn_identity_enrichment_pass_searxng_raw.jsonl,461
24335,БЕКЛОМЕТАЗОН АЭРОЗ. Д/ИНГ. ДОЗИР. 250МКГ/ДОЗА 200ДОЗ | БИННОФАРМ АО | БИННОФАРМ АО,Беклометазон,,none,unresolved_catalog,,,,new_enrichment,true,ok,0,Беклометазон,rx,универсальный,Беклометазон,enrichment,false,https://www.rlsnet.ru/drugs/beklometazon-9205 | https://www.vidal.ru/drugs/beklometasone__43429 | https://medspravochnik.com/drugs/kortikosteroidy/beklometazon/ | https://www.rlsnet.ru/drugs/beklometazon-9205 | https://medi.ru/instrukciya/beklometazon_18019/ | https://www.vidal.ru/drugs/beklometasone__43429 | https://medum.ru/beclomethasonum | https://medspravochnik.com/drugs/kortikosteroidy/beklometazon/ | https://medi.ru/instrukciya/beklometazon_18018/ | https://medvisor.ru/medicine/drug/beklometazon_30759/ | https://medlib.net/beklometazon.html | https://grls.pharm-portal.ru/grls/c3b78011-bb8c-457b-ad91-57eee1c158cc,"status=ok | Category=Drug | mnn=Беклометазон | RX_OTC=RX | Age=Универсальный | Препарат Беклометазон является лекарственным средством (ГРЛС). Согласно инструкции, он применяется ингаляционно и используется регулярно. Взрослым и детям старше 12 лет назначают 200-2000 мкг в сутки, детям от 4 до 12 лет - 100-400 мкг в сутки (источник: vidal.ru). В ГРЛС…",redesign/artifacts/mnn_identity_enrichment_pass_searxng_raw.jsonl,461
25424,АРТОГИСТАН Р-Р ДЛЯ В/М ВВЕД. 100МГ/МЛ АМП. 2МЛ №10 | ГРОТЕКС ООО | ГРОТЕКС ООО,,,none,unresolved_catalog,,,,new_enrichment,true,ok,0,Хондроитина сульфат натрия,rx,взрослые,Хондроитина сульфат натрия,enrichment,false,https://www.vidal.ru/drugs/artogystan | https://aptekamos.ru/tovary/lekarstva/xondroitina-sulfat-1060/artogistan-rastvor-dlya-inekciyo-100mg-ml-2ml-91092/instrukciya | https://www.rlsnet.ru/drugs/artogistan-78930 | https://medi.ru/instrukciya/artogistan_17878/ | https://www.lsgeotar.ru/drugs/artogistan-AEhi | https://pharmproduct.ru/drugs/artogistan | https://www.rlsnet.ru/drugs/artogistan-78930 | https://www.vidal.ru/drugs/artogystan | https://medi.ru/instrukciya/artogistan_17878/ | https://www.asna.ru/product/artogistan/instruction/ | https://health.mail.ru/drug/artogistan/ | https://health.mail.ru/drug/artogistan-1/,"status=ok | Category=Drug | mnn=Хондроитина сульфат натрия | RX_OTC=RX | Age=Взрослый | Артогистан является лекарственным средством, действующим веществом которого является хондроитина сульфат натрия (100 мг/мл). Препарат оказывает хондростимулирующее, регенерирующее, противовоспалительное и анальгезирующее действие, применяется при дегенеративно-дистрофических…",redesign/artifacts/mnn_identity_enrichment_pass_searxng_raw.jsonl,461
25707,АНГИОРУС ТАБЛ. П/ПЛЕН/ОБ. 100МГ+900МГ №30 АЛИУМ | АЛИУМ АО | АЛИУМ АО,,,none,unresolved_catalog,,,,new_enrichment,true,ok,0,"Диосмин, Гесперидин",otc,взрослые,"Диосмин, Гесперидин",enrichment,false,https://www.vidal.ru/drugs/angiorus | https://grls.rosminzdrav.ru/ | https://megapteka.ru/specials/guide_angiorus-instrukciya-po-2691 | https://www.rlsnet.ru/drugs/angiorus-78947 | https://megapteka.ru/specials/guide_angiorus-instrukciya-po-2691 | https://www.vidal.ru/drugs/angiorus | https://allmed.pro/drugs/angiorus | https://medi.ru/instrukciya/angiorus_17776/ | https://apteka.ru/product/angiorus-gel-dlya-nog-120-ml-61aa1926894a81084a375d62/instructions/ | https://www.vidal.ru/drugs/angiorus | https://medi.ru/instrukciya/angiorus_17107/ | https://www.kliwi.ru/wp-content/uploads/instruktsii/angiorus-instruktsiya.pdf,"status=ok | Category=Drug | mnn=диосмин, гесперидин | RX_OTC=OTC | Age=Взрослый | Ангиорус — комбинированное лекарственное средство с ангиопротекторным и венотонизирующим действием, содержащее микронизированные субстанции диосмина и гесперидина (источник: megapteka.ru). Отпускается без рецепта (источник: megapteka.ru). Инструкция по применению доступна на…",redesign/artifacts/mnn_identity_enrichment_pass_searxng_raw.jsonl,461
